order_id,order_date,order_time,order_status,sales_channel,customer_id,customer_name,customer_age,gender,customer_segment,customer_type,customer_city,customer_state,customer_country,region,customer_postal_code,payment_method,payment_status,currency,shipping_method,warehouse,delivery_days,estimated_delivery_days,delivery_status,return_status,return_reason,customer_rating,review_sentiment,customer_review,marketing_channel,campaign_name,coupon_code,loyalty_points_earned,loyalty_points_redeemed,quantity,gross_sales,discount_amount,tax_amount,shipping_cost,net_sales,product_cost,profit,profit_margin_percentage,customer_lifetime_value,is_repeat_customer,customer_order_count,gross_sales_normalized,customer_age_scaled,customer_lifetime_value_scaled
ORD-431308,2024-04-19,00:04:13,Cancelled,Website,CUST-006686,Jeremy Aguirre,40,Male,Premium,Loyal,Debrafort,California,USA,West,54044,Debit Card,Failed,USD,Express,WH-011,,,Cancelled,Not Returned,Not Applicable,,,,YouTube,Unknown Campaign,No Coupon,0,0,5,844.8199999999999,0.0,59.14,13.01,916.97,429.17,474.79,51.78,10004.74,True,10,16.438784633107925,0.3928571428571428,0.33003459312984346
ORD-309091,2022-11-13,21:42:11,Returned,Mobile App,CUST-008377,David Phillips,70,Male,Premium,Returning,Jamesfort,Michigan,USA,Central,14447,Digital Wallet,Refunded,USD,Express,WH-003,,,Cancelled,Returned,Product Not as Expected,,,,Affiliate,Affiliate_Partner,No Coupon,0,0,8,1011.46,0.0,70.8,30.28,1112.54,356.18,726.0799999999999,65.26,3432.28,True,3,17.331193581639187,0.9285714285714286,0.11273366397880838
ORD-247833,2025-01-18,22:52:56,Completed,Marketplace,CUST-005485,Stuart Horn,20,Male,Consumer,Loyal,North Toni,Uttar Pradesh,India,North,80756,Cash on Delivery,Paid,INR,Economy,WH-019,9.0,9.0,On Time,Not Returned,Not Applicable,3.4,Neutral,Product has some issues but it works.,Referral,Unknown Campaign,No Coupon,17,12,1,160.38,11.22,26.85,2.09,178.1,85.26,90.75,50.95,2991.0200000000004,True,6,9.759636205422309,0.0357142857142857,0.09814457435373866
ORD-672250,2022-05-24,07:38:56,Completed,Website,CUST-002421,James Hawkins,26,Female,Consumer,Loyal,Josephville,Pennsylvania,USA,East,64608,Credit Card,Paid,USD,Standard,WH-005,3.0,3.0,On Time,Not Returned,Not Applicable,3.9,Positive,Good value for money.,Google Ads,Unknown Campaign,SAVE32,257,225,8,2730.56,331.90000000000003,167.91,12.14,2578.71,1618.32,948.25,36.77,6787.24,True,4,22.99209147055531,0.14285714285714285,0.22365650341252977
ORD-759813,2025-05-16,16:19:55,Completed,Website,CUST-019269,Marcia Black,58,Male,Consumer,Loyal,West David,North Carolina,USA,South,3644,Credit Card,Paid,USD,Standard,WH-001,9.0,6.0,Delayed,Not Returned,Not Applicable,3.0,Neutral,Mixed feelings about this purchase.,Facebook Ads,Unknown Campaign,No Coupon,69,42,4,717.8499999999999,78.95,44.72,12.48,696.0999999999999,443.58,240.04,34.48,3205.94,True,5,15.66326807283718,0.7142857142857142,0.10525033318576509
ORD-174205,2023-01-23,21:48:24,Completed,Website,CUST-005444,Dennis Reed,60,Non-Binary,Business,Loyal,Brittanystad,Scotland,UK,North,67501,PayPal,Pending,GBP,Express,WH-004,1.0,1.0,On Time,Not Returned,Not Applicable,3.4,Neutral,Mixed feelings about this purchase.,Facebook Ads,FB_Dynamic,No Coupon,158,109,9,1532.82,242.44,258.07,33.52,1581.97,738.3,810.1500000000001,51.21,19060.72,True,9,19.541664219080214,0.75,0.6294465132287395
ORD-409536,2024-06-18,07:35:46,Completed,Website,CUST-008544,Emily Montoya,70,Male,Premium,Loyal,New Markton,Bavaria,Germany,South,19246,Debit Card,Paid,EUR,Economy,WH-015,8.0,8.0,On Time,Not Returned,Not Applicable,3.9,Positive,Satisfied with the purchase.,Instagram,Insta_Stories,No Coupon,32,28,4,366.52,91.8,52.2,0.0,326.92,148.56,178.36,54.56,6171.56,True,7,12.757971155012395,0.9285714285714286,0.20330067986096625
ORD-258283,2023-02-23,06:50:05,Completed,Social Media,CUST-017446,Rebecca Marshall,19,Female,Consumer,Loyal,Lewismouth,California,USA,West,88007,Debit Card,Paid,USD,Standard,WH-005,6.0,6.0,On Time,Not Returned,Not Applicable,3.5,Positive,Decent quality for the price.,Facebook Ads,FB_Prospecting,No Coupon,177,21,6,1834.6,194.55,114.8,23.83,1778.6800000000003,967.22,787.63,44.28,5067.2300000000005,True,4,20.56601079067505,0.01785714285714285,0.1667889422331431
ORD-500393,2024-11-12,13:08:42,Completed,Website,CUST-020231,Reginald Williams,24,Female,VIP,Loyal,West Justin,Alberta,Canada,Central,64788,Credit Card,Paid,CAD,Express,WH-003,3.0,3.0,On Time,Not Returned,Not Applicable,3.6,Positive,Good value for money.,Facebook Ads,FB_Dynamic,No Coupon,73,24,6,1325.01,702.03,80.99,28.89,732.86,525.4499999999999,178.51999999999998,24.36,10115.31,True,8,18.742363197082973,0.10714285714285715,0.3336902964336642
ORD-571922,2025-08-11,05:03:05,Completed,Mobile App,CUST-009505,Kevin Randall,29,Non-Binary,VIP,Loyal,Millerchester,Scotland,UK,North,43197,Credit Card,Paid,GBP,Express,WH-006,1.0,1.0,On Time,Not Returned,Not Applicable,4.3,Positive,Good product. Works as expected.,Organic Search,Unknown Campaign,No Coupon,335,219,6,3018.36,243.21,555.03,28.160000000000004,3358.34,1787.3900000000003,1542.7900000000002,45.94,9192.71,True,9,23.63992550371984,0.1964285714285714,0.30318697846219766
ORD-287136,2021-05-27,19:04:00,Completed,Mobile App,CUST-001521,Alejandro Butler,62,Female,Consumer,Loyal,South Carlos,California,USA,West,1235,Cash on Delivery,Paid,USD,Same Day,WH-006,0.0,0.0,On Time,Not Returned,Not Applicable,3.7,Positive,Decent quality for the price.,Organic Search,Unknown Campaign,SAVE20,130,94,6,1252.53,70.74,82.73,38.34,1302.86,797.3499999999999,467.17,35.86,7681.969999999999,True,6,18.440962919502102,0.7857142857142856,0.25323837387492976
ORD-818533,2023-07-20,21:32:17,Completed,Marketplace,CUST-006067,Michael Jimenez,21,Female,Business,Loyal,Tamaraburgh,Michigan,USA,Central,82145,Debit Card,Paid,USD,Standard,WH-014,3.0,3.0,On Time,Not Returned,Not Applicable,3.4,Neutral,Mixed feelings about this purchase.,Organic Search,Unknown Campaign,No Coupon,129,46,5,1514.05,322.04,83.44,17.18,1292.63,1013.01,262.44,20.3,8900.79,True,11,19.473005401548466,0.0535714285714286,0.293535419192492
ORD-238036,2024-09-06,18:39:37,Completed,Marketplace,CUST-008359,Meghan Patrick,45,Male,Consumer,Loyal,Wandaborough,New York,USA,East,70764,Digital Wallet,Paid,USD,Standard,WH-006,4.0,4.0,On Time,Not Returned,Not Applicable,4.1,Positive,Good product. Works as expected.,Organic Search,Unknown Campaign,No Coupon,244,173,5,2582.96,331.72,157.59,35.59,2444.42,1584.17,824.66,33.74,3009.33,True,4,22.639334221255538,0.4821428571428571,0.09874994586041277
ORD-735633,2021-03-08,19:16:53,Completed,Mobile App,CUST-024292,Isaiah Simmons,63,Male,Business,Loyal,Port Shawnview,Scotland,UK,North,79326,Debit Card,Paid,GBP,Standard,WH-010,6.0,6.0,On Time,Not Returned,Not Applicable,3.6,Positive,Good value for money.,Organic Search,Unknown Campaign,SAVE44,105,59,3,925.95,52.6,174.67000000000002,10.21,1058.2299999999998,472.5,575.5200000000001,54.39,4064.53,True,7,16.88862778293616,0.8035714285714286,0.13363733055962315
ORD-409403,2024-08-27,12:17:15,Completed,Website,CUST-020024,Rebecca Scott,40,Non-Binary,Consumer,Loyal,Lake Samuelstad,New South Wales,Australia,East,22598,PayPal,Paid,AUD,Same Day,WH-017,1.0,1.0,On Time,Not Returned,Not Applicable,3.6,Positive,"Product is okay, nothing special but works.",Facebook Ads,FB_Dynamic,No Coupon,22,0,2,179.05,12.71,16.63,44.27,227.24,98.11,84.86000000000001,37.34,6991.379999999999,True,6,10.126382493000703,0.3928571428571428,0.23040585018328108
ORD-128296,2023-01-31,17:13:32,Completed,Website,CUST-017408,Michael Cohen,22,Male,Consumer,Loyal,New Valeriestad,Dubai,UAE,South,32807,Credit Card,Paid,AED,Standard,WH-015,7.0,7.0,On Time,Not Returned,Not Applicable,3.8,Positive,Met my expectations. Would recommend.,Direct,Unknown Campaign,No Coupon,58,45,4,579.29,47.69,26.58,24.4,582.58,238.91,319.27,54.8,8027.6,True,10,14.686202091897533,0.07142857142857145,0.26466571160577523
ORD-621190,2025-06-02,18:42:16,Completed,Mobile App,CUST-024522,Mike Melendez,28,Female,Premium,Loyal,South Jose,North Carolina,USA,South,99613,Debit Card,Paid,USD,Express,WH-017,3.0,3.0,On Time,Not Returned,Not Applicable,3.8,Positive,Met my expectations. Would recommend.,Facebook Ads,Unknown Campaign,No Coupon,47,41,4,502.82,69.74000000000001,30.31,15.8,479.19,237.77,225.62,47.08,4787.08,True,6,14.067602475842884,0.1785714285714286,0.15752652674462547
ORD-877538,2022-06-29,09:37:12,Completed,Mobile App,CUST-007354,Michele Tran,33,Male,Premium,Loyal,East Jennifer,Ohio,USA,Central,59061,PayPal,Paid,USD,Standard,WH-004,4.0,4.0,On Time,Not Returned,Not Applicable,3.7,Positive,Satisfied with the purchase.,Facebook Ads,FB_Dynamic,No Coupon,45,35,7,503.7000000000001,88.06,29.090000000000003,6.529999999999999,451.26,227.16000000000005,217.57,48.21,9328.5,True,4,14.075118515465434,0.2678571428571429,0.3076765140652168
ORD-133699,2025-11-16,10:26:40,Completed,Mobile App,CUST-014691,Jessica Conrad,57,Male,Consumer,Loyal,Port Thomas,New York,USA,East,39313,Credit Card,Paid,USD,Economy,WH-008,12.0,9.0,Delayed,Not Returned,Not Applicable,2.8,Neutral,Product has some issues but it works.,Google Ads,Google_Shopping,No Coupon,180,34,12,2569.78,899.31,116.93,16.03,1803.43,1264.35,523.05,29.0,4111.12,True,6,22.60709041067621,0.6964285714285714,0.13517770513613586
ORD-362517,2024-09-07,22:18:16,Completed,Website,CUST-011451,James Bates,66,Male,Consumer,Loyal,Lake Tammystad,Northern Ireland,UK,West,20031,Cash on Delivery,Paid,GBP,Express,WH-003,3.0,3.0,On Time,Not Returned,Not Applicable,3.8,Positive,Good value for money.,Organic Search,Unknown Campaign,No Coupon,55,37,5,552.61,119.55,86.62,31.56,551.24,235.15,284.53,51.62,10090.39,True,8,14.477891251535178,0.8571428571428572,0.33286638283746983
ORD-561013,2021-12-29,01:49:36,Completed,Mobile App,CUST-021233,Alicia Sanchez,57,Male,Consumer,Loyal,Lake Stephaniechester,North Carolina,USA,South,1206,Credit Card,Paid,USD,Economy,WH-013,5.0,5.0,On Time,Not Returned,Not Applicable,3.9,Positive,Met my expectations. Would recommend.,Direct,Unknown Campaign,No Coupon,104,21,10,1444.06,512.07,65.24000000000001,47.79,1045.02,744.76,252.47,24.16,7458.03,True,7,19.21109718595858,0.6964285714285714,0.24583439270591806
ORD-644772,2021-09-24,03:25:50,Completed,Website,CUST-015645,Maria Nunez,73,Male,VIP,Loyal,Curtisfort,Texas,USA,South,62915,Debit Card,Paid,USD,Standard,WH-017,3.0,3.0,On Time,Not Returned,Not Applicable,4.3,Positive,Satisfied with the purchase.,Email Marketing,Promo_Email,No Coupon,32,31,6,358.45,81.18,19.4,27.27,323.94,189.28000000000003,107.39,33.15,13448.43,True,4,12.669359292541447,0.9821428571428572,0.4438910542886984
ORD-304827,2025-01-25,17:16:49,Completed,Marketplace,CUST-022017,Jay Melendez,19,Male,Business,Loyal,Wutown,Sharjah,UAE,North,53202,Buy Now Pay Later,Paid,AED,Same Day,WH-018,0.0,0.0,Early,Not Returned,Not Applicable,4.1,Positive,Met my expectations. Would recommend.,Google Ads,Unknown Campaign,No Coupon,133,110,6,1341.19,121.35,61.0,49.88,1330.72,691.64,589.1999999999999,44.28,13997.03,True,10,18.807915141722603,0.01785714285714285,0.4620290558485798
ORD-973231,2021-05-12,06:03:39,Completed,Website,CUST-015769,David Robinson,31,Female,Consumer,Loyal,Cainmouth,Georgia,USA,South,81134,Debit Card,Paid,USD,Same Day,WH-006,0.0,0.0,On Time,Not Returned,Not Applicable,3.7,Positive,Decent quality for the price.,Referral,Unknown Campaign,No Coupon,63,7,4,586.26,20.06,39.63,27.04,632.87,287.52,318.31,50.3,14747.09,True,13,14.739408915196464,0.2321428571428571,0.4868277970990439
ORD-391635,2022-04-30,04:59:12,Completed,Website,CUST-024884,Candace Flores,61,Non-Binary,Consumer,Loyal,Amymouth,Georgia,USA,South,4462,Credit Card,Paid,USD,Express,WH-018,5.0,3.0,Delayed,Not Returned,Not Applicable,3.5,Positive,Met my expectations. Would recommend.,YouTube,Default_Campaign,No Coupon,38,34,4,374.0,41.73,23.26,24.87,380.4,169.56,185.97,48.89,15242.68,True,10,12.838780471415893,0.7678571428571428,0.5032131638381281
ORD-550397,2022-12-16,14:46:51,Completed,Website,CUST-013241,Jeremy Powell,67,Male,Premium,Loyal,New Trevorshire,England,UK,North,96099,Buy Now Pay Later,Paid,GBP,Same Day,WH-003,1.0,1.0,On Time,Not Returned,Not Applicable,4.0,Positive,Met my expectations. Would recommend.,Organic Search,Unknown Campaign,No Coupon,32,16,3,358.41,102.45,51.19,17.21,324.36,190.74,116.41,35.89,4983.66,True,4,12.668916289526114,0.875,0.16402592219967738
ORD-978124,2024-11-13,14:28:25,Completed,Website,CUST-012227,Christopher Esparza,49,Male,Premium,Loyal,Kylemouth,North Carolina,USA,South,97918,Credit Card,Paid,USD,Standard,WH-007,2.0,4.0,Early,Not Returned,Not Applicable,3.8,Positive,Good product. Works as expected.,Facebook Ads,FB_Dynamic,SAVE39,11,3,3,259.26,150.44,7.62,3.1,119.54,85.68,30.76,25.73,6081.77,True,6,11.430961243743289,0.5535714285714286,0.20033201205188542
ORD-528512,2022-10-01,20:09:31,Completed,Mobile App,CUST-022261,Jacob Bowers,52,Male,VIP,Loyal,Carolynchester,Victoria,Australia,South,47715,PayPal,Pending,AUD,Standard,WH-004,6.0,6.0,On Time,Not Returned,Not Applicable,3.8,Positive,"Product is okay, nothing special but works.",Direct,Default_Campaign,No Coupon,36,4,3,400.03,82.64,31.74,12.21,361.34,196.94,152.19,42.12,12014.74,True,7,13.110686674126285,0.6071428571428571,0.39648990325627714
ORD-521677,2024-10-19,04:58:07,Completed,Website,CUST-021159,Jennifer Love,21,Female,Consumer,Loyal,Ashleeborough,Pennsylvania,USA,East,23721,Digital Wallet,Paid,USD,Express,WH-003,0.0,2.0,Early,Not Returned,Not Applicable,3.8,Positive,Met my expectations. Would recommend.,Organic Search,Unknown Campaign,No Coupon,16,4,1,155.1,11.96,10.02,15.38,168.54,73.32,79.84,47.37,20192.8,True,8,9.650009613891722,0.0535714285714286,0.6668757308844275
ORD-201041,2022-10-14,11:31:14,Completed,Website,CUST-015210,Jennifer Tyler,72,Male,VIP,Loyal,West Elizabethstad,North Carolina,USA,South,31930,Credit Card,Paid,USD,Express,WH-001,3.0,3.0,On Time,Not Returned,Not Applicable,3.2,Neutral,Not what I expected but it's okay.,Organic Search,Default_Campaign,No Coupon,6,3,1,50.13,3.38,3.27,11.69,61.71,31.88,18.14,29.4,8666.140000000001,True,9,6.413142501557204,0.9642857142857142,0.2857773403262394
ORD-814783,2024-03-08,06:58:12,Completed,Website,CUST-003458,Samantha Howell,28,Female,Consumer,Returning,East Jennifer,New York,USA,East,44822,Bank Transfer,Paid,USD,Standard,WH-008,5.0,5.0,On Time,Not Returned,Not Applicable,3.6,Positive,Good value for money.,TikTok,Default_Campaign,No Coupon,166,156,3,1589.84,69.30000000000001,106.44,33.92,1660.9,1029.9199999999998,597.06,35.95,3866.1,True,3,19.746364587112748,0.1785714285714286,0.12707676976938023
ORD-513809,2025-05-19,15:17:12,Completed,Marketplace,CUST-020993,Jeffrey Gomez,64,Male,Consumer,Loyal,New Kimbury,Ohio,USA,Central,58401,Cash on Delivery,Paid,USD,Same Day,WH-011,0.0,0.0,On Time,Not Returned,Not Applicable,3.8,Positive,Decent quality for the price.,Organic Search,Unknown Campaign,No Coupon,35,20,2,348.42,38.8,21.67,24.37,355.66,151.84,179.45,50.46,8671.47,True,7,12.557071251620522,0.8214285714285714,0.28595356261627614
ORD-564583,2025-02-06,17:34:47,Pending,Mobile App,CUST-002417,Hunter Moore,50,Female,Consumer,Returning,Lake Robert,North Carolina,USA,South,22939,Credit Card,Failed,USD,Express,WH-006,,,Cancelled,Not Returned,Not Applicable,,,,Organic Search,Default_Campaign,SAVE49,0,0,4,1178.9199999999998,56.63,78.56,35.39,1236.2399999999998,482.21,718.64,58.13,2990.0,True,3,18.120870809637648,0.5714285714285714,0.09811085076352523
ORD-739699,2025-12-13,04:57:48,Completed,Website,CUST-001822,James Clark,65,Male,Business,Loyal,North Sandraborough,Illinois,USA,Central,90860,Credit Card,Paid,USD,Express,WH-006,3.0,3.0,On Time,Not Returned,Not Applicable,3.4,Neutral,Average product. Could be better.,Google Ads,Google_Display,No Coupon,113,91,6,1173.76,139.13,72.43,26.83,1133.89,475.06,632.0,55.74,15297.29,True,8,18.09786441297145,0.8392857142857142,0.5050186984082796
ORD-461613,2022-12-28,22:58:37,Completed,Marketplace,CUST-008051,Xavier Martin,58,Male,Consumer,Loyal,Port Kathleen,North Carolina,USA,South,78969,Debit Card,Paid,USD,Standard,WH-006,7.0,7.0,On Time,Not Returned,Not Applicable,3.9,Positive,Satisfied with the purchase.,Instagram,Insta_Stories,No Coupon,388,208,15,4961.93,1369.1899999999998,251.5,44.65,3888.89,2523.8100000000004,1320.43,33.95,9994.5,True,7,27.088427354756885,0.7142857142857142,0.32969603473397546
ORD-265778,2023-01-06,21:49:17,Returned,Website,CUST-008966,Kenneth Johnson,43,Female,Consumer,Loyal,West Zacharyburgh,British Columbia,Canada,West,16166,Buy Now Pay Later,Refunded,CAD,Standard,WH-001,,,Cancelled,Returned,Damaged Product,,,,Direct,Unknown Campaign,No Coupon,0,0,2,172.84,0.0,22.47,6.93,202.24,57.12,138.19,68.33,5465.469999999999,True,5,10.00778914684702,0.4464285714285714,0.17995568984744703
ORD-719676,2023-12-07,05:23:23,Completed,Marketplace,CUST-020375,Noah King,26,Female,Premium,Loyal,Coreyberg,Michigan,USA,Central,20209,Debit Card,Paid,USD,Express,WH-015,3.0,3.0,On Time,Not Returned,Not Applicable,3.3,Neutral,Mixed feelings about this purchase.,Direct,Unknown Campaign,No Coupon,149,18,8,2275.1000000000004,909.51,95.59,35.7,1496.88,1016.29,444.89,29.72,8850.42,True,9,21.85073262790619,0.14285714285714285,0.29187006895812956
ORD-151200,2023-08-06,16:30:13,Completed,Mobile App,CUST-021554,Allen Cruz,66,Female,Premium,Loyal,East Johnborough,Ohio,USA,Central,64064,Credit Card,Paid,USD,Standard,WH-014,7.0,7.0,On Time,Not Returned,Not Applicable,3.3,Neutral,Product has some issues but it works.,Direct,Unknown Campaign,No Coupon,186,126,5,2307.72,568.08,121.78,3.39,1864.81,1264.77,596.65,32.0,5291.2300000000005,True,6,21.938028246753053,0.8571428571428572,0.17419490714275562
ORD-216045,2025-03-21,22:06:04,Cancelled,Mobile App,CUST-010752,Deanna Burke,25,Male,Premium,Loyal,Port Eugenetown,Northern Ireland,UK,West,41268,PayPal,Failed,GBP,Same Day,WH-016,,,Cancelled,Not Returned,Not Applicable,,,,Email Marketing,Unknown Campaign,No Coupon,0,0,1,42.23,0.0,8.45,17.34,68.02,20.01,30.67,45.09,9764.64,True,7,5.992378791866674,0.125,0.3220963244923525
ORD-417505,2025-03-04,03:08:48,Returned,Mobile App,CUST-000466,Anthony Flores,65,Female,Consumer,Loyal,Aliport,North Rhine,Germany,West,58566,PayPal,Refunded,EUR,Express,WH-006,,,Cancelled,Returned,Product Not as Expected,,,,Affiliate,Unknown Campaign,No Coupon,0,0,6,1111.18,0.0,211.12,70.27,1392.5699999999997,555.1899999999999,767.11,55.09,6712.99,True,7,17.81248582156654,0.8392857142857142,0.2212016244190533
ORD-279872,2023-11-11,20:51:21,Completed,Mobile App,CUST-019380,Abigail Johnson,37,Female,Consumer,Loyal,Port Marvinmouth,California,USA,West,72536,Cash on Delivery,Pending,USD,Standard,WH-016,6.0,6.0,On Time,Not Returned,Not Applicable,3.5,Positive,Good product. Works as expected.,Affiliate,Influencer_Program,No Coupon,151,19,6,2183.99,780.06,98.28,16.12,1518.33,906.17,596.04,39.26,4935.82,True,5,21.60172606521306,0.3392857142857143,0.16244421969398157
ORD-989626,2024-07-20,10:43:22,Cancelled,Mobile App,CUST-006213,Claudia Lin,49,Female,Premium,Loyal,Martinland,Victoria,Australia,South,35848,Credit Card,Failed,AUD,Standard,WH-003,,,Cancelled,Not Returned,Not Applicable,,,,Referral,Unknown Campaign,No Coupon,0,0,4,3231.6600000000003,0.0,323.17,11.77,3566.6,1612.51,1942.32,54.46,7771.61,True,6,24.090166252423007,0.5535714285714286,0.25620208233250863
ORD-169020,2022-06-29,19:41:41,Completed,Marketplace,CUST-023164,Kevin Burnett,51,Female,VIP,Loyal,West Roberttown,Scotland,UK,North,35425,Buy Now Pay Later,Paid,GBP,Economy,WH-007,6.0,7.0,Early,Not Returned,Not Applicable,3.9,Positive,Met my expectations. Would recommend.,Facebook Ads,FB_Prospecting,No Coupon,117,12,3,1290.17,309.1,196.22,2.1,1179.39,608.6600000000001,568.63,48.21,4448.72,True,4,18.599103762888834,0.5892857142857143,0.14633955224990902
ORD-585261,2024-05-08,03:53:35,Cancelled,Marketplace,CUST-017336,April Buchanan,52,Male,Premium,Returning,South Carrie,Ohio,USA,Central,72894,Bank Transfer,Failed,USD,Economy,WH-009,,,Cancelled,Not Returned,Not Applicable,,,,Google Ads,Unknown Campaign,No Coupon,0,0,7,421.76,0.0,29.520000000000003,4.72,456.0,171.72,279.56,61.31,2038.67,True,3,13.327484261408356,0.6071428571428571,0.0666576516677142
ORD-474916,2022-10-22,19:30:17,Completed,Website,CUST-019368,Victoria Avila,20,Male,Premium,Loyal,Thorntonberg,Baden-Württemberg,Germany,South,5025,PayPal,Paid,EUR,Express,WH-011,0.0,1.0,Early,Not Returned,Not Applicable,4.2,Positive,Good value for money.,Direct,Unknown Campaign,No Coupon,273,119,8,2461.96,172.93,434.9200000000001,13.41,2737.36,1362.4,1361.55,49.74,15850.4,True,6,22.338447368068085,0.0357142857142857,0.5233058111366535
ORD-344805,2024-09-03,03:10:04,Completed,Website,CUST-015591,Laurie Haley,32,Female,Premium,Loyal,Langmouth,Western Australia,Australia,West,96440,Buy Now Pay Later,Paid,AUD,Economy,WH-002,7.0,7.0,On Time,Not Returned,Not Applicable,4.0,Positive,Met my expectations. Would recommend.,Instagram,Insta_Influencer,No Coupon,164,114,11,1993.46,507.53,148.59,15.079999999999998,1649.6,860.9000000000001,773.62,46.9,14974.74,True,10,21.054125058698357,0.25,0.4943544395618711
ORD-611425,2023-02-28,12:04:35,Completed,Mobile App,CUST-011307,Jason Kerr,28,Male,Business,Loyal,Morrisonland,Pennsylvania,USA,East,76693,Credit Card,Paid,USD,Standard,WH-019,6.0,6.0,On Time,Not Returned,Not Applicable,3.5,Positive,"Product is okay, nothing special but works.",Email Marketing,Unknown Campaign,No Coupon,11,4,3,120.48,22.23,6.88,6.44,111.57,51.66,53.47,47.93,9657.23,True,9,8.850000288682406,0.1785714285714286,0.3185450981935066
ORD-272618,2023-02-01,14:53:06,Completed,Website,CUST-013559,Tara Weaver,59,Male,Consumer,Loyal,Danielberg,Manitoba,Canada,Central,48720,PayPal,Paid,CAD,Economy,WH-013,8.0,8.0,On Time,Not Returned,Not Applicable,3.4,Neutral,Product has some issues but it works.,Referral,Friend_Invite,No Coupon,344,240,10,3347.13,329.28000000000003,392.32,32.89,3443.06,1870.99,1539.1799999999998,44.7,16660.95,True,11,24.32447766351766,0.7321428571428572,0.5501044935361465
ORD-351526,2022-12-10,09:53:13,Completed,Website,CUST-009571,Luis Flowers,31,Male,VIP,Loyal,Tammieton,California,USA,West,66198,Credit Card,Paid,USD,Standard,WH-016,7.0,7.0,On Time,Not Returned,Not Applicable,3.7,Positive,Good product. Works as expected.,Instagram,Unknown Campaign,No Coupon,252,16,7,3057.37,711.03,164.24,15.66,2526.24,1415.16,1095.42,43.36,7186.67,True,7,23.724050244664163,0.2321428571428571,0.23686259521541606
ORD-495686,2025-08-24,05:12:40,Completed,Mobile App,CUST-016831,Bethany Neal,26,Female,Consumer,Returning,South Debra,Pennsylvania,USA,East,5868,Cash on Delivery,Paid,USD,Standard,WH-012,2.0,3.0,Early,Not Returned,Not Applicable,3.9,Positive,Satisfied with the purchase.,Email Marketing,Promo_Email,No Coupon,42,25,3,424.89,39.99,26.94,10.11,421.95,233.76,178.07999999999998,42.2,2354.78,True,3,13.35800273082575,0.14285714285714285,0.0771089890229714
ORD-760837,2024-05-06,07:27:49,Completed,Marketplace,CUST-012494,Brenda Alexander,69,Female,Premium,Loyal,Kelleyborough,Quebec,Canada,East,1845,Digital Wallet,Paid,CAD,Standard,WH-001,5.0,5.0,On Time,Not Returned,Not Applicable,3.8,Positive,Met my expectations. Would recommend.,TikTok,Default_Campaign,No Coupon,64,48,1,594.37,24.62,74.07,3.9,647.72,249.84,393.98,60.83,3840.68,True,5,14.800711988665263,0.9107142857142856,0.1262363250015126
ORD-102978,2024-12-13,15:52:22,Completed,Website,CUST-003073,Bonnie Skinner,27,Male,Business,Loyal,Port Russell,Northern Ireland,UK,West,53533,Debit Card,Paid,GBP,Economy,WH-004,5.0,6.0,Early,Not Returned,Not Applicable,3.4,Neutral,Mixed feelings about this purchase.,Organic Search,Unknown Campaign,SAVE14,132,62,6,1691.66,596.64,219.01,7.279999999999999,1321.31,902.28,411.75,31.16,3730.74,True,4,20.09832123674615,0.1607142857142857,0.1226014509740001
ORD-466660,2023-08-15,12:57:01,Completed,Website,CUST-014870,Sara Kennedy,22,Female,Consumer,Loyal,Barkerbury,California,USA,West,81290,Credit Card,Paid,USD,Standard,WH-013,6.0,6.0,On Time,Not Returned,Not Applicable,4.5,Positive,Very happy with the quality and price.,Organic Search,Unknown Campaign,No Coupon,276,31,4,2863.53,293.03000000000003,179.93,12.510000000000002,2762.94,1395.43,1355.0,49.04,5318.5,True,4,23.2975934696999,0.07142857142857145,0.17509651724581424
ORD-101975,2025-11-12,08:23:44,Completed,Website,CUST-000678,Miranda Burton,53,Female,VIP,Loyal,Mccannville,Georgia,USA,South,49417,Credit Card,Pending,USD,Economy,WH-006,6.0,6.0,On Time,Not Returned,Not Applicable,3.9,Positive,Decent quality for the price.,Instagram,Unknown Campaign,No Coupon,193,192,8,3495.36,1690.36,126.35,2.89,1934.24,1592.32,339.03,17.53,8408.06,True,8,24.616360648573274,0.625,0.27724461075537865
ORD-482573,2024-07-11,12:39:03,Completed,Marketplace,CUST-004603,Gabriella Day,46,Male,Premium,Loyal,Mollyport,Western Australia,Australia,West,36821,Bank Transfer,Pending,AUD,Express,WH-019,1.0,1.0,On Time,Not Returned,Not Applicable,4.1,Positive,Good value for money.,Instagram,Insta_Influencer,SAVE46,43,10,3,416.76,37.14,37.96,19.57,437.15,215.67,201.91,46.19,11250.9,True,12,13.278370997559398,0.5,0.37123556291449844
ORD-439514,2023-11-14,15:33:36,Completed,Mobile App,CUST-023011,Lori Hodge,28,Female,Business,Loyal,Ashleyview,New York,USA,East,38727,Digital Wallet,Paid,USD,Economy,WH-010,6.0,6.0,On Time,Not Returned,Not Applicable,3.8,Positive,Decent quality for the price.,Google Ads,Google_Display,No Coupon,69,5,6,1052.72,409.57,45.02,9.44,697.61,540.55,147.62,21.16,10086.6,True,7,17.534553131954237,0.1785714285714286,0.3327410765561867
